event_time,src_ip,dst_ip,asset_name,business_level,exposure,log_source,event_type,request_method,request_uri,status_code,user_agent,username,auth_result,signature,severity,raw_message
2026-06-15 08:12:13,205.137.226.99,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/docs/api,200,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,,,,,"205.137.226.99 - - [15/Jun/2026:08:12:13 +0800] ""GET /docs/api HTTP/1.1"" 200 5944 ""https://portal.example.local/"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.10"""
2026-06-15 08:12:31,104.25.211.231,192.168.10.20,Login-Server-01,core,public,access_log,web_request,GET,/search?q=office,200,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,,,,,"104.25.211.231 - - [15/Jun/2026:08:12:31 +0800] ""GET /search?q=office HTTP/1.1"" 200 7787 ""https://portal.example.local/"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.20"""
2026-06-15 08:12:42,122.97.98.40,192.168.10.40,OA-System-01,high,public,suricata_eve,alert,,,,,,,ET POLICY Curl User-Agent Outbound,3.0,"{""timestamp"": ""2026-06-15T08:12:42+08:00"", ""src_ip"": ""122.97.98.40"", ""dest_ip"": ""192.168.10.40"", ""proto"": ""TCP"", ""event_type"": ""alert"", ""alert"": {""signature"": ""ET POLICY Curl User-Agent Outbound"", ""severity"": 3, ""category"": ""Attempted Information Leak""}}"
2026-06-15 08:12:52,115.143.98.9,192.168.10.20,Login-Server-01,core,public,auth_log,authentication,,,,,emma,success,,,2026-06-15 08:12:52 src_ip=115.143.98.9 dst_ip=192.168.10.20 username=emma auth_result=success
2026-06-15 08:12:57,36.22.246.126,192.168.10.20,Login-Server-01,core,public,access_log,web_request,GET,/,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"36.22.246.126 - - [15/Jun/2026:08:12:57 +0800] ""GET / HTTP/1.1"" 200 1416 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.20"""
2026-06-15 08:13:24,100.228.8.28,192.168.10.20,Login-Server-01,core,public,access_log,web_request,GET,/search?q=office,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36,,,,,"100.228.8.28 - - [15/Jun/2026:08:13:24 +0800] ""GET /search?q=office HTTP/1.1"" 200 3962 ""https://portal.example.local/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36"" ""192.168.10.20"""
2026-06-15 08:13:35,168.59.95.133,192.168.10.10,Web-Server-01,core,public,suricata_eve,alert,,,,,,,ET WEB_SERVER Possible SQL Injection Attempt,1.0,"{""timestamp"": ""2026-06-15T08:13:35+08:00"", ""src_ip"": ""168.59.95.133"", ""dest_ip"": ""192.168.10.10"", ""proto"": ""TCP"", ""event_type"": ""alert"", ""alert"": {""signature"": ""ET WEB_SERVER Possible SQL Injection Attempt"", ""severity"": 1, ""category"": ""Attempted Information Leak""}}"
2026-06-15 08:13:52,23.195.203.233,192.168.10.20,Login-Server-01,core,public,auth_log,authentication,,,,,charlie,success,,,2026-06-15 08:13:52 src_ip=23.195.203.233 dst_ip=192.168.10.20 username=charlie auth_result=success
2026-06-15 08:13:53,106.130.54.133,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/products,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"106.130.54.133 - - [15/Jun/2026:08:13:53 +0800] ""GET /products HTTP/1.1"" 200 5776 ""https://portal.example.local/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.40"""
2026-06-15 08:14:01,161.70.244.88,192.168.10.20,Login-Server-01,core,public,suricata_eve,alert,,,,,,,ET WEB_SERVER Possible XSS Attempt,2.0,"{""timestamp"": ""2026-06-15T08:14:01+08:00"", ""src_ip"": ""161.70.244.88"", ""dest_ip"": ""192.168.10.20"", ""proto"": ""TCP"", ""event_type"": ""alert"", ""alert"": {""signature"": ""ET WEB_SERVER Possible XSS Attempt"", ""severity"": 2, ""category"": ""Attempted Information Leak""}}"
2026-06-15 08:14:15,82.191.70.42,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/contact,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"82.191.70.42 - - [15/Jun/2026:08:14:15 +0800] ""GET /contact HTTP/1.1"" 200 1927 ""https://portal.example.local/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.10"""
2026-06-15 08:14:38,207.114.213.48,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/search?q=office,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"207.114.213.48 - - [15/Jun/2026:08:14:38 +0800] ""GET /search?q=office HTTP/1.1"" 200 6574 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.10"""
2026-06-15 08:14:41,142.168.114.93,192.168.10.20,Login-Server-01,core,public,auth_log,authentication,,,,,bob,success,,,2026-06-15 08:14:41 src_ip=142.168.114.93 dst_ip=192.168.10.20 username=bob auth_result=success
2026-06-15 08:14:51,197.214.39.224,192.168.10.30,DB-Server-01,high,internal,suricata_eve,alert,,,,,,,ET SCAN Nmap Scripting Engine User-Agent Detected,2.0,"{""timestamp"": ""2026-06-15T08:14:51+08:00"", ""src_ip"": ""197.214.39.224"", ""dest_ip"": ""192.168.10.30"", ""proto"": ""TCP"", ""event_type"": ""alert"", ""alert"": {""signature"": ""ET SCAN Nmap Scripting Engine User-Agent Detected"", ""severity"": 2, ""category"": ""Attempted Information Leak""}}"
2026-06-15 08:15:07,202.90.33.37,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/api/v1/orders?page=1,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"202.90.33.37 - - [15/Jun/2026:08:15:07 +0800] ""GET /api/v1/orders?page=1 HTTP/1.1"" 200 2945 ""https://portal.example.local/"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.10"""
2026-06-15 08:15:30,154.67.38.128,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/index.html,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"154.67.38.128 - - [15/Jun/2026:08:15:30 +0800] ""GET /index.html HTTP/1.1"" 200 1427 ""https://portal.example.local/"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.10"""
2026-06-15 08:15:34,202.163.14.93,192.168.10.40,OA-System-01,high,public,suricata_eve,alert,,,,,,,ET POLICY Suspicious inbound to mySQL port 3306,1.0,"{""timestamp"": ""2026-06-15T08:15:34+08:00"", ""src_ip"": ""202.163.14.93"", ""dest_ip"": ""192.168.10.40"", ""proto"": ""TCP"", ""event_type"": ""alert"", ""alert"": {""signature"": ""ET POLICY Suspicious inbound to mySQL port 3306"", ""severity"": 1, ""category"": ""Attempted Information Leak""}}"
2026-06-15 08:15:47,100.46.15.77,192.168.10.20,Login-Server-01,core,public,auth_log,authentication,,,,,emma,success,,,2026-06-15 08:15:47 src_ip=100.46.15.77 dst_ip=192.168.10.20 username=emma auth_result=success
2026-06-15 08:15:52,188.28.28.249,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"188.28.28.249 - - [15/Jun/2026:08:15:52 +0800] ""GET / HTTP/1.1"" 200 3283 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.40"""
2026-06-15 08:16:03,202.185.89.62,192.168.10.10,Web-Server-01,core,public,suricata_eve,alert,,,,,,,ET POLICY Curl User-Agent Outbound,3.0,"{""timestamp"": ""2026-06-15T08:16:03+08:00"", ""src_ip"": ""202.185.89.62"", ""dest_ip"": ""192.168.10.10"", ""proto"": ""TCP"", ""event_type"": ""alert"", ""alert"": {""signature"": ""ET POLICY Curl User-Agent Outbound"", ""severity"": 3, ""category"": ""Attempted Information Leak""}}"
2026-06-15 08:16:15,174.107.157.186,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/download/manual.pdf,200,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,,,,,"174.107.157.186 - - [15/Jun/2026:08:16:15 +0800] ""GET /download/manual.pdf HTTP/1.1"" 200 2772 ""https://portal.example.local/"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.10"""
2026-06-15 08:16:41,78.78.107.151,192.168.10.20,Login-Server-01,core,public,auth_log,authentication,,,,,alice,failed,,,2026-06-15 08:16:41 src_ip=78.78.107.151 dst_ip=192.168.10.20 username=alice auth_result=failed
2026-06-15 08:16:44,109.194.89.218,192.168.10.40,OA-System-01,high,public,access_log,web_request,POST,/docs/api,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"109.194.89.218 - - [15/Jun/2026:08:16:44 +0800] ""POST /docs/api HTTP/1.1"" 200 876 ""https://portal.example.local/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.40"""
2026-06-15 08:16:45,164.193.241.4,192.168.10.20,Login-Server-01,core,public,suricata_eve,alert,,,,,,,ET WEB_SERVER Possible SQL Injection Attempt,1.0,"{""timestamp"": ""2026-06-15T08:16:45+08:00"", ""src_ip"": ""164.193.241.4"", ""dest_ip"": ""192.168.10.20"", ""proto"": ""TCP"", ""event_type"": ""alert"", ""alert"": {""signature"": ""ET WEB_SERVER Possible SQL Injection Attempt"", ""severity"": 1, ""category"": ""Attempted Information Leak""}}"
2026-06-15 08:17:12,130.91.136.42,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/download/manual.pdf,200,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,,,,,"130.91.136.42 - - [15/Jun/2026:08:17:12 +0800] ""GET /download/manual.pdf HTTP/1.1"" 200 4073 ""https://portal.example.local/"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.40"""
2026-06-15 08:17:22,153.226.52.203,192.168.10.30,DB-Server-01,high,internal,suricata_eve,alert,,,,,,,ET WEB_SERVER Possible XSS Attempt,2.0,"{""timestamp"": ""2026-06-15T08:17:22+08:00"", ""src_ip"": ""153.226.52.203"", ""dest_ip"": ""192.168.10.30"", ""proto"": ""TCP"", ""event_type"": ""alert"", ""alert"": {""signature"": ""ET WEB_SERVER Possible XSS Attempt"", ""severity"": 2, ""category"": ""Attempted Information Leak""}}"
2026-06-15 08:17:25,60.5.72.229,192.168.10.20,Login-Server-01,core,public,auth_log,authentication,,,,,helen,success,,,2026-06-15 08:17:25 src_ip=60.5.72.229 dst_ip=192.168.10.20 username=helen auth_result=success
2026-06-15 08:17:36,184.52.84.108,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/products?id=1001,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36,,,,,"184.52.84.108 - - [15/Jun/2026:08:17:36 +0800] ""GET /products?id=1001 HTTP/1.1"" 200 5331 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36"" ""192.168.10.40"""
2026-06-15 08:18:00,144.97.206.60,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/dashboard,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"144.97.206.60 - - [15/Jun/2026:08:18:00 +0800] ""GET /dashboard HTTP/1.1"" 200 3545 ""https://portal.example.local/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.40"""
2026-06-15 08:18:13,212.152.8.52,192.168.10.40,OA-System-01,high,public,suricata_eve,alert,,,,,,,ET SCAN Nmap Scripting Engine User-Agent Detected,2.0,"{""timestamp"": ""2026-06-15T08:18:13+08:00"", ""src_ip"": ""212.152.8.52"", ""dest_ip"": ""192.168.10.40"", ""proto"": ""TCP"", ""event_type"": ""alert"", ""alert"": {""signature"": ""ET SCAN Nmap Scripting Engine User-Agent Detected"", ""severity"": 2, ""category"": ""Attempted Information Leak""}}"
2026-06-15 08:18:25,130.226.109.144,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/contact,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"130.226.109.144 - - [15/Jun/2026:08:18:25 +0800] ""GET /contact HTTP/1.1"" 200 817 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.10"""
2026-06-15 08:18:29,96.150.233.238,192.168.10.40,OA-System-01,high,public,auth_log,authentication,,,,,frank,success,,,2026-06-15 08:18:29 src_ip=96.150.233.238 dst_ip=192.168.10.40 username=frank auth_result=success
2026-06-15 08:18:42,121.135.134.173,192.168.10.10,Web-Server-01,core,public,suricata_eve,alert,,,,,,,ET POLICY Suspicious inbound to mySQL port 3306,1.0,"{""timestamp"": ""2026-06-15T08:18:42+08:00"", ""src_ip"": ""121.135.134.173"", ""dest_ip"": ""192.168.10.10"", ""proto"": ""TCP"", ""event_type"": ""alert"", ""alert"": {""signature"": ""ET POLICY Suspicious inbound to mySQL port 3306"", ""severity"": 1, ""category"": ""Attempted Information Leak""}}"
2026-06-15 08:18:46,164.150.48.29,192.168.10.40,OA-System-01,high,public,access_log,web_request,GET,/contact,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36,,,,,"164.150.48.29 - - [15/Jun/2026:08:18:46 +0800] ""GET /contact HTTP/1.1"" 200 7184 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36"" ""192.168.10.40"""
2026-06-15 08:19:15,162.219.101.99,192.168.10.20,Login-Server-01,core,public,access_log,web_request,GET,/api/v1/orders?page=1,200,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,,,,,"162.219.101.99 - - [15/Jun/2026:08:19:15 +0800] ""GET /api/v1/orders?page=1 HTTP/1.1"" 200 4527 ""https://portal.example.local/"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.20"""
2026-06-15 08:19:17,162.44.239.222,192.168.10.20,Login-Server-01,core,public,auth_log,authentication,,,,,charlie,success,,,2026-06-15 08:19:17 src_ip=162.44.239.222 dst_ip=192.168.10.20 username=charlie auth_result=success
2026-06-15 08:19:32,105.200.91.151,192.168.10.20,Login-Server-01,core,public,suricata_eve,alert,,,,,,,ET POLICY Curl User-Agent Outbound,3.0,"{""timestamp"": ""2026-06-15T08:19:32+08:00"", ""src_ip"": ""105.200.91.151"", ""dest_ip"": ""192.168.10.20"", ""proto"": ""TCP"", ""event_type"": ""alert"", ""alert"": {""signature"": ""ET POLICY Curl User-Agent Outbound"", ""severity"": 3, ""category"": ""Attempted Information Leak""}}"
2026-06-15 08:19:40,49.21.17.79,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/blog/2026/security-weekly,200,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,,,,,"49.21.17.79 - - [15/Jun/2026:08:19:40 +0800] ""GET /blog/2026/security-weekly HTTP/1.1"" 200 4443 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.10"""
2026-06-15 08:20:06,38.68.51.185,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/assets/main.css,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36,,,,,"38.68.51.185 - - [15/Jun/2026:08:20:06 +0800] ""GET /assets/main.css HTTP/1.1"" 200 3412 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36"" ""192.168.10.10"""
2026-06-15 08:20:11,116.234.153.96,192.168.10.20,Login-Server-01,core,public,auth_log,authentication,,,,,bob,failed,,,2026-06-15 08:20:11 src_ip=116.234.153.96 dst_ip=192.168.10.20 username=bob auth_result=failed
2026-06-15 08:20:14,122.233.114.185,192.168.10.30,DB-Server-01,high,internal,suricata_eve,alert,,,,,,,ET WEB_SERVER Possible SQL Injection Attempt,1.0,"{""timestamp"": ""2026-06-15T08:20:14+08:00"", ""src_ip"": ""122.233.114.185"", ""dest_ip"": ""192.168.10.30"", ""proto"": ""TCP"", ""event_type"": ""alert"", ""alert"": {""signature"": ""ET WEB_SERVER Possible SQL Injection Attempt"", ""severity"": 1, ""category"": ""Attempted Information Leak""}}"
2026-06-15 08:20:25,170.193.220.38,192.168.10.40,OA-System-01,high,public,access_log,web_request,POST,/status,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36,,,,,"170.193.220.38 - - [15/Jun/2026:08:20:25 +0800] ""POST /status HTTP/1.1"" 200 3420 ""https://portal.example.local/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36"" ""192.168.10.40"""
2026-06-15 08:20:43,59.40.152.245,192.168.10.40,OA-System-01,high,public,suricata_eve,alert,,,,,,,ET WEB_SERVER Possible XSS Attempt,2.0,"{""timestamp"": ""2026-06-15T08:20:43+08:00"", ""src_ip"": ""59.40.152.245"", ""dest_ip"": ""192.168.10.40"", ""proto"": ""TCP"", ""event_type"": ""alert"", ""alert"": {""signature"": ""ET WEB_SERVER Possible XSS Attempt"", ""severity"": 2, ""category"": ""Attempted Information Leak""}}"
2026-06-15 08:20:58,135.24.142.95,192.168.10.10,Web-Server-01,core,public,access_log,web_request,POST,/login,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36,,,,,"135.24.142.95 - - [15/Jun/2026:08:20:58 +0800] ""POST /login HTTP/1.1"" 200 6482 ""https://portal.example.local/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36"" ""192.168.10.10"""
2026-06-15 08:21:14,77.87.227.133,192.168.10.20,Login-Server-01,core,public,auth_log,authentication,,,,,emma,success,,,2026-06-15 08:21:14 src_ip=77.87.227.133 dst_ip=192.168.10.20 username=emma auth_result=success
2026-06-15 08:21:22,62.63.12.246,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/products,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15,,,,,"62.63.12.246 - - [15/Jun/2026:08:21:22 +0800] ""GET /products HTTP/1.1"" 200 5109 ""https://portal.example.local/"" ""Mozilla/5.0 (Macintosh; Intel Mac OS X 13_6) AppleWebKit/605.1.15 Version/17.0 Safari/605.1.15"" ""192.168.10.10"""
2026-06-15 08:21:27,25.139.189.24,192.168.10.10,Web-Server-01,core,public,suricata_eve,alert,,,,,,,ET SCAN Nmap Scripting Engine User-Agent Detected,2.0,"{""timestamp"": ""2026-06-15T08:21:27+08:00"", ""src_ip"": ""25.139.189.24"", ""dest_ip"": ""192.168.10.10"", ""proto"": ""TCP"", ""event_type"": ""alert"", ""alert"": {""signature"": ""ET SCAN Nmap Scripting Engine User-Agent Detected"", ""severity"": 2, ""category"": ""Attempted Information Leak""}}"
2026-06-15 08:21:47,165.99.1.169,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/products,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36,,,,,"165.99.1.169 - - [15/Jun/2026:08:21:47 +0800] ""GET /products HTTP/1.1"" 200 4768 ""https://portal.example.local/"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36"" ""192.168.10.10"""
2026-06-15 08:22:03,111.185.23.188,192.168.10.20,Login-Server-01,core,public,suricata_eve,alert,,,,,,,ET POLICY Suspicious inbound to mySQL port 3306,1.0,"{""timestamp"": ""2026-06-15T08:22:03+08:00"", ""src_ip"": ""111.185.23.188"", ""dest_ip"": ""192.168.10.20"", ""proto"": ""TCP"", ""event_type"": ""alert"", ""alert"": {""signature"": ""ET POLICY Suspicious inbound to mySQL port 3306"", ""severity"": 1, ""category"": ""Attempted Information Leak""}}"
2026-06-15 08:22:06,182.64.147.104,192.168.10.20,Login-Server-01,core,public,auth_log,authentication,,,,,bob,success,,,2026-06-15 08:22:06 src_ip=182.64.147.104 dst_ip=192.168.10.20 username=bob auth_result=success
2026-06-15 08:22:10,200.231.54.236,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/assets/main.css,200,Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148,,,,,"200.231.54.236 - - [15/Jun/2026:08:22:10 +0800] ""GET /assets/main.css HTTP/1.1"" 200 5616 ""-"" ""Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 Mobile/15E148"" ""192.168.10.10"""
2026-06-15 08:22:34,54.15.185.231,192.168.10.10,Web-Server-01,core,public,access_log,web_request,GET,/download/manual.pdf,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36,,,,,"54.15.185.231 - - [15/Jun/2026:08:22:34 +0800] ""GET /download/manual.pdf HTTP/1.1"" 200 1631 ""-"" ""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/126.0 Safari/537.36"" ""192.168.10.10"""
2026-06-15 08:22:42,134.136.198.99,192.168.10.30,DB-Server-01,high,internal,suricata_eve,alert,,,,,,,ET POLICY Curl User-Agent Outbound,3.0,"{""timestamp"": ""2026-06-15T08:22:42+08:00"", ""src_ip"": ""134.136.198.99"", ""dest_ip"": ""192.168.10.30"", ""proto"": ""TCP"", ""event_type"": ""alert"", ""alert"": {""signature"": ""ET POLICY Curl User-Agent Outbound"", ""severity"": 3, ""category"": ""Attempted Information Leak""}}"
2026-06-15 08:23:03,69.13.40.185,192.168.10.10,Web-Server-01,core,public,access_log,web_request,POST,/login,302,Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0,,,,,"69.13.40.185 - - [15/Jun/2026:08:23:03 +0800] ""POST /login HTTP/1.1"" 302 3499 ""-"" ""Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Firefox/127.0"" ""192.168.10.10"""
