alert_id,event_time,src_ip,dst_ip,asset_name,business_level,log_source,attack_type,rule_id,rule_name,matched_field,matched_value,severity,evidence,recommendation,raw_message
ALT-000204,2026-06-15 14:21:25,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,sqlmap/1.7.9#stable,medium,字段 user_agent 命中关键字 'sqlmap'；请求状态码=404.0；User-Agent=sqlmap/1.7.9#stable,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"91.198.174.88 - - [15/Jun/2026:14:21:25 +0800] ""GET /upload/test.jsp HTTP/1.1"" 404 1531 ""-"" ""sqlmap/1.7.9#stable"" ""192.168.10.40"""
ALT-000205,2026-06-15 14:21:25,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,File Upload Probe,WEB-004,File Upload Probe,request_uri,/upload/test.jsp,high,字段 request_uri 命中关键字 'test.jsp'；请求状态码=404.0；User-Agent=sqlmap/1.7.9#stable,检查上传目录权限、文件类型校验和 WebShell 风险。,"91.198.174.88 - - [15/Jun/2026:14:21:25 +0800] ""GET /upload/test.jsp HTTP/1.1"" 404 1531 ""-"" ""sqlmap/1.7.9#stable"" ""192.168.10.40"""
ALT-000206,2026-06-15 14:21:42,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,Nikto/2.5.0,medium,字段 user_agent 命中关键字 'nikto'；请求状态码=500.0；User-Agent=Nikto/2.5.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"91.198.174.88 - - [15/Jun/2026:14:21:42 +0800] ""POST /file/upload.php HTTP/1.1"" 500 3027 ""-"" ""Nikto/2.5.0"" ""192.168.10.40"""
ALT-000207,2026-06-15 14:21:42,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,File Upload Probe,WEB-004,File Upload Probe,request_uri,/file/upload.php,high,字段 request_uri 命中关键字 'upload.php'；请求状态码=500.0；User-Agent=Nikto/2.5.0,检查上传目录权限、文件类型校验和 WebShell 风险。,"91.198.174.88 - - [15/Jun/2026:14:21:42 +0800] ""POST /file/upload.php HTTP/1.1"" 500 3027 ""-"" ""Nikto/2.5.0"" ""192.168.10.40"""
ALT-000208,2026-06-15 14:21:59,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=200.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"91.198.174.88 - - [15/Jun/2026:14:21:59 +0800] ""GET /api/upload/file.aspx HTTP/1.1"" 200 651 ""-"" ""dirbuster/1.0"" ""192.168.10.40"""
ALT-000209,2026-06-15 14:21:59,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,File Upload Probe,WEB-004,File Upload Probe,request_uri,/api/upload/file.aspx,high,字段 request_uri 命中关键字 '.asp'；请求状态码=200.0；User-Agent=dirbuster/1.0,检查上传目录权限、文件类型校验和 WebShell 风险。,"91.198.174.88 - - [15/Jun/2026:14:21:59 +0800] ""GET /api/upload/file.aspx HTTP/1.1"" 200 651 ""-"" ""dirbuster/1.0"" ""192.168.10.40"""
ALT-000210,2026-06-15 14:22:16,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,python-requests/2.31.0,medium,字段 user_agent 命中关键字 'python-requests'；请求状态码=403.0；User-Agent=python-requests/2.31.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"91.198.174.88 - - [15/Jun/2026:14:22:16 +0800] ""POST /upload/shell.php HTTP/1.1"" 403 1075 ""-"" ""python-requests/2.31.0"" ""192.168.10.40"""
ALT-000211,2026-06-15 14:22:16,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,File Upload Probe,WEB-004,File Upload Probe,request_uri,/upload/shell.php,high,字段 request_uri 命中关键字 'shell.php'；请求状态码=403.0；User-Agent=python-requests/2.31.0,检查上传目录权限、文件类型校验和 WebShell 风险。,"91.198.174.88 - - [15/Jun/2026:14:22:16 +0800] ""POST /upload/shell.php HTTP/1.1"" 403 1075 ""-"" ""python-requests/2.31.0"" ""192.168.10.40"""
ALT-000212,2026-06-15 14:22:33,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,curl/8.6.0,medium,字段 user_agent 命中关键字 'curl'；请求状态码=404.0；User-Agent=curl/8.6.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"91.198.174.88 - - [15/Jun/2026:14:22:33 +0800] ""GET /upload/test.jsp HTTP/1.1"" 404 1814 ""-"" ""curl/8.6.0"" ""192.168.10.40"""
ALT-000213,2026-06-15 14:22:33,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,File Upload Probe,WEB-004,File Upload Probe,request_uri,/upload/test.jsp,high,字段 request_uri 命中关键字 'test.jsp'；请求状态码=404.0；User-Agent=curl/8.6.0,检查上传目录权限、文件类型校验和 WebShell 风险。,"91.198.174.88 - - [15/Jun/2026:14:22:33 +0800] ""GET /upload/test.jsp HTTP/1.1"" 404 1814 ""-"" ""curl/8.6.0"" ""192.168.10.40"""
ALT-000214,2026-06-15 14:22:50,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,sqlmap/1.7.9#stable,medium,字段 user_agent 命中关键字 'sqlmap'；请求状态码=500.0；User-Agent=sqlmap/1.7.9#stable,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"91.198.174.88 - - [15/Jun/2026:14:22:50 +0800] ""POST /file/upload.php HTTP/1.1"" 500 2178 ""-"" ""sqlmap/1.7.9#stable"" ""192.168.10.40"""
ALT-000215,2026-06-15 14:22:50,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,File Upload Probe,WEB-004,File Upload Probe,request_uri,/file/upload.php,high,字段 request_uri 命中关键字 'upload.php'；请求状态码=500.0；User-Agent=sqlmap/1.7.9#stable,检查上传目录权限、文件类型校验和 WebShell 风险。,"91.198.174.88 - - [15/Jun/2026:14:22:50 +0800] ""POST /file/upload.php HTTP/1.1"" 500 2178 ""-"" ""sqlmap/1.7.9#stable"" ""192.168.10.40"""
ALT-000216,2026-06-15 14:23:07,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,Nikto/2.5.0,medium,字段 user_agent 命中关键字 'nikto'；请求状态码=200.0；User-Agent=Nikto/2.5.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"91.198.174.88 - - [15/Jun/2026:14:23:07 +0800] ""GET /api/upload/file.aspx HTTP/1.1"" 200 2251 ""-"" ""Nikto/2.5.0"" ""192.168.10.40"""
ALT-000217,2026-06-15 14:23:07,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,File Upload Probe,WEB-004,File Upload Probe,request_uri,/api/upload/file.aspx,high,字段 request_uri 命中关键字 '.asp'；请求状态码=200.0；User-Agent=Nikto/2.5.0,检查上传目录权限、文件类型校验和 WebShell 风险。,"91.198.174.88 - - [15/Jun/2026:14:23:07 +0800] ""GET /api/upload/file.aspx HTTP/1.1"" 200 2251 ""-"" ""Nikto/2.5.0"" ""192.168.10.40"""
ALT-000218,2026-06-15 14:23:24,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=403.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"91.198.174.88 - - [15/Jun/2026:14:23:24 +0800] ""POST /upload/shell.php HTTP/1.1"" 403 2231 ""-"" ""dirbuster/1.0"" ""192.168.10.40"""
ALT-000219,2026-06-15 14:23:24,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,File Upload Probe,WEB-004,File Upload Probe,request_uri,/upload/shell.php,high,字段 request_uri 命中关键字 'shell.php'；请求状态码=403.0；User-Agent=dirbuster/1.0,检查上传目录权限、文件类型校验和 WebShell 风险。,"91.198.174.88 - - [15/Jun/2026:14:23:24 +0800] ""POST /upload/shell.php HTTP/1.1"" 403 2231 ""-"" ""dirbuster/1.0"" ""192.168.10.40"""
ALT-000220,2026-06-15 14:23:41,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,python-requests/2.31.0,medium,字段 user_agent 命中关键字 'python-requests'；请求状态码=404.0；User-Agent=python-requests/2.31.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"91.198.174.88 - - [15/Jun/2026:14:23:41 +0800] ""GET /upload/test.jsp HTTP/1.1"" 404 1361 ""-"" ""python-requests/2.31.0"" ""192.168.10.40"""
ALT-000221,2026-06-15 14:23:41,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,File Upload Probe,WEB-004,File Upload Probe,request_uri,/upload/test.jsp,high,字段 request_uri 命中关键字 'test.jsp'；请求状态码=404.0；User-Agent=python-requests/2.31.0,检查上传目录权限、文件类型校验和 WebShell 风险。,"91.198.174.88 - - [15/Jun/2026:14:23:41 +0800] ""GET /upload/test.jsp HTTP/1.1"" 404 1361 ""-"" ""python-requests/2.31.0"" ""192.168.10.40"""
ALT-000222,2026-06-15 14:23:58,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,curl/8.6.0,medium,字段 user_agent 命中关键字 'curl'；请求状态码=500.0；User-Agent=curl/8.6.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"91.198.174.88 - - [15/Jun/2026:14:23:58 +0800] ""POST /file/upload.php HTTP/1.1"" 500 2587 ""-"" ""curl/8.6.0"" ""192.168.10.40"""
ALT-000223,2026-06-15 14:23:58,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,File Upload Probe,WEB-004,File Upload Probe,request_uri,/file/upload.php,high,字段 request_uri 命中关键字 'upload.php'；请求状态码=500.0；User-Agent=curl/8.6.0,检查上传目录权限、文件类型校验和 WebShell 风险。,"91.198.174.88 - - [15/Jun/2026:14:23:58 +0800] ""POST /file/upload.php HTTP/1.1"" 500 2587 ""-"" ""curl/8.6.0"" ""192.168.10.40"""
ALT-000224,2026-06-15 14:24:15,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,sqlmap/1.7.9#stable,medium,字段 user_agent 命中关键字 'sqlmap'；请求状态码=200.0；User-Agent=sqlmap/1.7.9#stable,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"91.198.174.88 - - [15/Jun/2026:14:24:15 +0800] ""GET /api/upload/file.aspx HTTP/1.1"" 200 2958 ""-"" ""sqlmap/1.7.9#stable"" ""192.168.10.40"""
ALT-000225,2026-06-15 14:24:15,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,File Upload Probe,WEB-004,File Upload Probe,request_uri,/api/upload/file.aspx,high,字段 request_uri 命中关键字 '.asp'；请求状态码=200.0；User-Agent=sqlmap/1.7.9#stable,检查上传目录权限、文件类型校验和 WebShell 风险。,"91.198.174.88 - - [15/Jun/2026:14:24:15 +0800] ""GET /api/upload/file.aspx HTTP/1.1"" 200 2958 ""-"" ""sqlmap/1.7.9#stable"" ""192.168.10.40"""
ALT-000226,2026-06-15 14:24:32,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,Nikto/2.5.0,medium,字段 user_agent 命中关键字 'nikto'；请求状态码=403.0；User-Agent=Nikto/2.5.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"91.198.174.88 - - [15/Jun/2026:14:24:32 +0800] ""POST /upload/shell.php HTTP/1.1"" 403 2277 ""-"" ""Nikto/2.5.0"" ""192.168.10.40"""
ALT-000227,2026-06-15 14:24:32,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,File Upload Probe,WEB-004,File Upload Probe,request_uri,/upload/shell.php,high,字段 request_uri 命中关键字 'shell.php'；请求状态码=403.0；User-Agent=Nikto/2.5.0,检查上传目录权限、文件类型校验和 WebShell 风险。,"91.198.174.88 - - [15/Jun/2026:14:24:32 +0800] ""POST /upload/shell.php HTTP/1.1"" 403 2277 ""-"" ""Nikto/2.5.0"" ""192.168.10.40"""
ALT-000228,2026-06-15 14:24:49,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"91.198.174.88 - - [15/Jun/2026:14:24:49 +0800] ""GET /upload/test.jsp HTTP/1.1"" 404 1015 ""-"" ""dirbuster/1.0"" ""192.168.10.40"""
ALT-000229,2026-06-15 14:24:49,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,File Upload Probe,WEB-004,File Upload Probe,request_uri,/upload/test.jsp,high,字段 request_uri 命中关键字 'test.jsp'；请求状态码=404.0；User-Agent=dirbuster/1.0,检查上传目录权限、文件类型校验和 WebShell 风险。,"91.198.174.88 - - [15/Jun/2026:14:24:49 +0800] ""GET /upload/test.jsp HTTP/1.1"" 404 1015 ""-"" ""dirbuster/1.0"" ""192.168.10.40"""
ALT-000230,2026-06-15 14:25:06,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,python-requests/2.31.0,medium,字段 user_agent 命中关键字 'python-requests'；请求状态码=500.0；User-Agent=python-requests/2.31.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"91.198.174.88 - - [15/Jun/2026:14:25:06 +0800] ""POST /file/upload.php HTTP/1.1"" 500 941 ""-"" ""python-requests/2.31.0"" ""192.168.10.40"""
ALT-000231,2026-06-15 14:25:06,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,File Upload Probe,WEB-004,File Upload Probe,request_uri,/file/upload.php,high,字段 request_uri 命中关键字 'upload.php'；请求状态码=500.0；User-Agent=python-requests/2.31.0,检查上传目录权限、文件类型校验和 WebShell 风险。,"91.198.174.88 - - [15/Jun/2026:14:25:06 +0800] ""POST /file/upload.php HTTP/1.1"" 500 941 ""-"" ""python-requests/2.31.0"" ""192.168.10.40"""
ALT-000232,2026-06-15 14:25:23,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,curl/8.6.0,medium,字段 user_agent 命中关键字 'curl'；请求状态码=200.0；User-Agent=curl/8.6.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"91.198.174.88 - - [15/Jun/2026:14:25:23 +0800] ""GET /api/upload/file.aspx HTTP/1.1"" 200 2385 ""-"" ""curl/8.6.0"" ""192.168.10.40"""
ALT-000233,2026-06-15 14:25:23,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,File Upload Probe,WEB-004,File Upload Probe,request_uri,/api/upload/file.aspx,high,字段 request_uri 命中关键字 '.asp'；请求状态码=200.0；User-Agent=curl/8.6.0,检查上传目录权限、文件类型校验和 WebShell 风险。,"91.198.174.88 - - [15/Jun/2026:14:25:23 +0800] ""GET /api/upload/file.aspx HTTP/1.1"" 200 2385 ""-"" ""curl/8.6.0"" ""192.168.10.40"""
ALT-000234,2026-06-15 14:25:40,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,sqlmap/1.7.9#stable,medium,字段 user_agent 命中关键字 'sqlmap'；请求状态码=403.0；User-Agent=sqlmap/1.7.9#stable,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"91.198.174.88 - - [15/Jun/2026:14:25:40 +0800] ""POST /upload/shell.php HTTP/1.1"" 403 1988 ""-"" ""sqlmap/1.7.9#stable"" ""192.168.10.40"""
ALT-000235,2026-06-15 14:25:40,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,File Upload Probe,WEB-004,File Upload Probe,request_uri,/upload/shell.php,high,字段 request_uri 命中关键字 'shell.php'；请求状态码=403.0；User-Agent=sqlmap/1.7.9#stable,检查上传目录权限、文件类型校验和 WebShell 风险。,"91.198.174.88 - - [15/Jun/2026:14:25:40 +0800] ""POST /upload/shell.php HTTP/1.1"" 403 1988 ""-"" ""sqlmap/1.7.9#stable"" ""192.168.10.40"""
ALT-000236,2026-06-15 14:25:57,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,Nikto/2.5.0,medium,字段 user_agent 命中关键字 'nikto'；请求状态码=404.0；User-Agent=Nikto/2.5.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"91.198.174.88 - - [15/Jun/2026:14:25:57 +0800] ""GET /upload/test.jsp HTTP/1.1"" 404 642 ""-"" ""Nikto/2.5.0"" ""192.168.10.40"""
ALT-000237,2026-06-15 14:25:57,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,File Upload Probe,WEB-004,File Upload Probe,request_uri,/upload/test.jsp,high,字段 request_uri 命中关键字 'test.jsp'；请求状态码=404.0；User-Agent=Nikto/2.5.0,检查上传目录权限、文件类型校验和 WebShell 风险。,"91.198.174.88 - - [15/Jun/2026:14:25:57 +0800] ""GET /upload/test.jsp HTTP/1.1"" 404 642 ""-"" ""Nikto/2.5.0"" ""192.168.10.40"""
ALT-000238,2026-06-15 14:26:14,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=500.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"91.198.174.88 - - [15/Jun/2026:14:26:14 +0800] ""POST /file/upload.php HTTP/1.1"" 500 1555 ""-"" ""dirbuster/1.0"" ""192.168.10.40"""
ALT-000239,2026-06-15 14:26:14,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,File Upload Probe,WEB-004,File Upload Probe,request_uri,/file/upload.php,high,字段 request_uri 命中关键字 'upload.php'；请求状态码=500.0；User-Agent=dirbuster/1.0,检查上传目录权限、文件类型校验和 WebShell 风险。,"91.198.174.88 - - [15/Jun/2026:14:26:14 +0800] ""POST /file/upload.php HTTP/1.1"" 500 1555 ""-"" ""dirbuster/1.0"" ""192.168.10.40"""
ALT-000240,2026-06-15 14:26:31,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,python-requests/2.31.0,medium,字段 user_agent 命中关键字 'python-requests'；请求状态码=200.0；User-Agent=python-requests/2.31.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"91.198.174.88 - - [15/Jun/2026:14:26:31 +0800] ""GET /api/upload/file.aspx HTTP/1.1"" 200 499 ""-"" ""python-requests/2.31.0"" ""192.168.10.40"""
ALT-000241,2026-06-15 14:26:31,91.198.174.88,192.168.10.40,OA-System-01,high,access_log,File Upload Probe,WEB-004,File Upload Probe,request_uri,/api/upload/file.aspx,high,字段 request_uri 命中关键字 '.asp'；请求状态码=200.0；User-Agent=python-requests/2.31.0,检查上传目录权限、文件类型校验和 WebShell 风险。,"91.198.174.88 - - [15/Jun/2026:14:26:31 +0800] ""GET /api/upload/file.aspx HTTP/1.1"" 200 499 ""-"" ""python-requests/2.31.0"" ""192.168.10.40"""
ALT-000242,2026-06-15 15:05:00,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=403.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:05:00 +0800] ""GET /admin HTTP/1.1"" 403 145 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000243,2026-06-15 15:05:06,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:05:06 +0800] ""GET /test HTTP/1.1"" 404 194 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000244,2026-06-15 15:05:12,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:05:12 +0800] ""GET /backup HTTP/1.1"" 404 480 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000245,2026-06-15 15:05:18,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:05:18 +0800] ""GET /upload HTTP/1.1"" 404 1001 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000246,2026-06-15 15:05:24,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:05:24 +0800] ""GET /old HTTP/1.1"" 404 855 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000247,2026-06-15 15:05:30,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:05:30 +0800] ""GET /api/debug HTTP/1.1"" 404 939 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000248,2026-06-15 15:05:36,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:05:36 +0800] ""GET /admin HTTP/1.1"" 404 617 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000249,2026-06-15 15:05:42,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=403.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:05:42 +0800] ""GET /test HTTP/1.1"" 403 622 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000250,2026-06-15 15:05:48,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:05:48 +0800] ""GET /backup HTTP/1.1"" 404 300 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000251,2026-06-15 15:05:54,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:05:54 +0800] ""GET /upload HTTP/1.1"" 404 484 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000252,2026-06-15 15:06:00,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:06:00 +0800] ""GET /old HTTP/1.1"" 404 928 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000253,2026-06-15 15:06:06,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:06:06 +0800] ""GET /api/debug HTTP/1.1"" 404 608 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000254,2026-06-15 15:06:12,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:06:12 +0800] ""GET /admin HTTP/1.1"" 404 129 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000255,2026-06-15 15:06:18,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:06:18 +0800] ""GET /test HTTP/1.1"" 404 161 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000256,2026-06-15 15:06:24,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=403.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:06:24 +0800] ""GET /backup HTTP/1.1"" 403 412 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000257,2026-06-15 15:06:30,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:06:30 +0800] ""GET /upload HTTP/1.1"" 404 1012 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
ALT-000258,2026-06-15 15:06:36,45.77.200.10,192.168.10.10,Web-Server-01,core,access_log,Automated Scanner,UA-001,Automated Scanner,user_agent,dirbuster/1.0,medium,字段 user_agent 命中关键字 'dirbuster'；请求状态码=404.0；User-Agent=dirbuster/1.0,结合访问频率判断是否为自动化扫描，必要时临时封禁。,"45.77.200.10 - - [15/Jun/2026:15:06:36 +0800] ""GET /old HTTP/1.1"" 404 263 ""-"" ""dirbuster/1.0"" ""192.168.10.10"""
